Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
011.jpg,Corroded,3235.4448203740158,3283.2084444168895,3745.566375492126,2929.6557753115508,0.09971894415543835,0.08652999184027949,0.07271616797890897,0.0891016638382821,34.84934793307087,36.81697563395127,39.53500246062992,35.06603013206026,9.277577249132612,9.346829798285107,9.378508353120385,9.326536163165645,0.0006199028511338271,0.0005622948811772755,0.0003722542845476316,0.0006976484285909236,0.0248978483233758,0.023712757772500346,0.019293892415674748,0.026413035202167198,0.7529021234835158,0.7472234715523774,0.7112016367070162,0.7744459150048963
012.jpg,Corroded,4574.2682701771655,5121.993923987847,5589.353038877952,4984.647343294686,0.10830143717601443,0.09336876703041325,0.08455053610904749,0.09539402888658224,42.846518208661415,47.62427924855849,48.74477116141732,46.51825903651806,9.013793773761856,9.086497298625059,9.090338259570908,9.075626024281451,0.0030112878218920506,0.002207235550933374,0.0016419172242641365,0.002188634360528687,0.054875202249213176,0.046981225515447915,0.0405205777878862,0.04678284258709262,0.6823034696878337,0.642432815146855,0.6095266731983219,0.65203716249474
013.jpg,Corroded,5086.526144192914,4996.105524211049,5530.073941929135,5121.882261764524,0.10736377978961059,0.11244726692707083,0.09223399162081991,0.10813985491572585,44.6720595472441,44.06770413540828,47.53813976377954,45.18996837993676,8.878846073989454,8.870706408656002,8.919986677264475,8.87689469006337,0.002739359909872164,0.003051940631750319,0.0020803512676361297,0.0028827193868660164,0.05233889480942604,0.05524437194638309,0.04561086786760508,0.05369096187316834,0.6342351073317091,0.6416031123223517,0.6034460217413599,0.6325938993569933
014.jpg,Corroded,6396.735728346457,5916.445036890074,7088.462413877952,5973.5456010912,0.08264086833275647,0.09091008512806685,0.07006794792215737,0.08773799598254495,56.3025344488189,53.45588691177383,59.54705954724409,53.78814557629114,9.047966029487512,9.028843136986863,9.076059504441837,9.02705302192436,0.0017168914342711493,0.0021197476829822523,0.0012116002625559938,0.0019440954003738247,0.04143538867044871,0.04604071766363175,0.034808048818570594,0.04409189721903362,0.5708196919916971,0.6025151454119939,0.5237397456914756,0.5986535755610839
015.jpg,Corroded,6311.754121555118,7197.891561783124,7428.94844980315,6206.614669229337,0.10872003745631037,0.09539989179109404,0.08512461483977268,0.10132479214804865,50.43842273622048,56.49147498294997,56.872908464566926,52.2249364498729,8.96871548757262,9.05038551943952,9.049781228225488,9.027216775552914,0.002314399465224712,0.0019219538718077995,0.0016751461725579703,0.0024236074884202577,0.04810820579926788,0.043840094340772115,0.04092854960242264,0.04923014816573537,0.5988803716731221,0.5415349610456819,0.5259566907764659,0.6046735083287343
016.jpg,Corroded,9364.956877460629,8972.361026722054,11278.021161417324,9794.39816479633,0.1281464922570324,0.12246871171080431,0.09419167092095751,0.1129643550626406,61.93448572834645,64.1249302498605,73.9947096456693,68.00384400768802,8.375846308283915,8.420677202416181,8.467502036809002,8.42755730491706,0.007280375156453437,0.0061806462505602806,0.0049565814463660195,0.005354786455124402,0.0853251144532103,0.07861708625076537,0.07040299316340193,0.07317640641029322,0.46324759917540104,0.4852805810187791,0.35185120094460975,0.43817127487252716
017.jpg,Corroded,6626.108698326773,6197.833343666688,7575.005536417324,6111.876061752124,0.09879748325421778,0.08593285055524438,0.0645102316335113,0.08556902315791426,51.80308809055119,52.21055242110485,58.6097440944882,52.10124620249241,9.027410523553469,9.084258816798098,9.126474416770577,9.08712148807373,0.0020122226523749927,0.0015162507229968271,0.0010433666497215808,0.0015305370061419023,0.0448578048100327,0.038939064228571636,0.032301186506405316,0.039122078244156484,0.5811905946224576,0.6068313673950058,0.5190250238556136,0.6122618119071274
018.jpg,Corroded,5847.9856053149615,6212.556575113151,7251.675135334648,6081.632029264058,0.11032569976218742,0.0949485574132668,0.08120091042702687,0.09961522863909753,47.97883858267718,50.304854609709224,55.32388041338584,49.551925103850195,8.911845579292546,8.976774955083481,9.003823865556008,8.957704989062002,0.00279709714692867,0.0023901107384333934,0.0018374745611795915,0.0026131020703978277,0.052887589725082666,0.04888875881461293,0.04286577377325168,0.05111851005651307,0.6176070196606533,0.5932232671565643,0.5252298803533432,0.6017958310301764
019.jpg,Corroded,6751.322896161417,6714.524645049289,7856.224101870078,6784.547833095668,0.10161425957211477,0.10660090153677368,0.08815593831129165,0.10652036696300243,51.94002214566929,52.89366978733956,57.70109498031496,52.87221774443549,8.905945013490046,8.93146878262844,8.97701693527546,8.923070051028269,0.0019756730797641283,0.0024024807799135077,0.0016597634513628402,0.002444843751365226,0.04444854418048051,0.049015107670120524,0.04074019454252569,0.04944536127247152,0.5781745494653532,0.580027791809529,0.5075205218234381,0.5756448360832357
020.jpg,Corroded,6899.715735728348,6335.332320664642,7515.03629429134,6050.456940913882,0.09204641276991207,0.09747092365941429,0.08003820669883721,0.09806178140556376,55.188053641732296,53.336784673569355,58.575787401574814,51.755595511191025,8.960763772569713,8.962727769335157,8.993554775279879,8.949000287841269,0.0017685645112501165,0.002313816643257318,0.001540364775065488,0.0024036532046032033,0.042054304312996504,0.048102148010845815,0.03924748113020106,0.04902706604114918,0.5430758960991523,0.5790104771870129,0.5005567337417364,0.5979235508741777
021.jpg,Corroded,8074.910248523621,7618.200570401143,9450.781065452757,7361.179180358361,0.10165644854798671,0.10609740862160039,0.0840430040151949,0.11312659453605425,59.847871555118104,59.00260400520802,66.98726624015748,57.42693285386571,8.832572605085325,8.850757235829802,8.89413464198065,8.830272466722782,0.0024012087208744727,0.0027654403997505366,0.001800633606150025,0.0031508625234374908,0.04900212975855715,0.05258745477536003,0.042433873334283605,0.05613254424518357,0.5010427720953874,0.5280116351431416,0.41389730526523727,0.543951050525087
022.jpg,Corroded,6838.278235728347,8634.442246884495,9651.953863188977,8054.661727323455,0.13436453199297285,0.091501692686551,0.08069947498318278,0.09830004712709245,53.535002460629926,66.40417880835761,70.6865157480315,63.596689193378396,8.654950330070998,8.781109347857901,8.826285838619992,8.771536168337661,0.005804434277325586,0.002966684214724992,0.002419039811224154,0.0034373070172143212,0.07618683795332096,0.054467276549548464,0.049183735230502304,0.058628551211967715,0.5880165410786115,0.4786368705857148,0.41547790818669295,0.5136612762105157
023.jpg,Corroded,6713.914616141734,5764.945005890012,7166.450910433072,5909.396242792485,0.08829863532827889,0.09851706329778452,0.07367004640005531,0.09180755602126259,53.021038385826785,48.18128836257673,55.283095472440955,49.23467046934094,9.04857225834115,9.029407287436875,9.081606205732456,9.05085935393651,0.0013083449018460541,0.001523250674996607,0.001093614980198711,0.0013528051112150334,0.036171050604676305,0.03902884414118111,0.03306985001778374,0.03678049906152761,0.5606266400711929,0.620936108195259,0.5287545622720566,0.6114331540411543
024.jpg,Corroded,14316.375246062995,13298.880649761297,16410.049643208666,13803.352842705686,0.15760980514015277,0.15250126608558237,0.1129714916531874,0.1442898509167212,82.91695374015748,81.82701965403929,94.17870324803151,83.81499162998327,7.650321878417107,7.711831333067716,7.739525053549158,7.720159864401216,0.013540421795199063,0.01125108512229548,0.010186439867508643,0.010823855487378655,0.11636331808262887,0.10607113237019523,0.10092789439747886,0.1040377599113834,0.29862668255179187,0.3470224348008289,0.1936681992049617,0.3222400760368418
025.jpg,Corroded,5413.685839074803,5277.418810837622,6037.157418799212,5188.200694401389,0.09977647568847434,0.09649364463795149,0.08162154372436375,0.09623021115482841,43.4542937992126,44.32785665571332,47.7554749015748,44.123690247380495,9.065467200738382,9.100480241640092,9.134938040427997,9.105232251690694,0.0015124128758999703,0.0017455462401779784,0.0012868128763601277,0.0016377850351335893,0.03888975283927593,0.041779734802628636,0.035872174123687116,0.04046955689322023,0.6345437754412135,0.6432542144787238,0.5915732302090284,0.6492645300979608
026.jpg,Corroded,5964.109375,5525.053382106764,6215.303272637795,5474.990575981152,0.09821440040745277,0.09804456213360971,0.08762675713136729,0.09757127116855016,49.377706692913385,47.80841961683924,50.949434055118104,47.76421352842706,9.040528513601473,9.0284437574158,9.039581089346793,9.041406144085808,0.0019990196230392464,0.0022742155968532903,0.0017408453396008357,0.0021944714978772133,0.04471039725879481,0.047688736582690995,0.041723438731734896,0.04684518649634361,0.5906640405929685,0.619211556732268,0.5731575049210308,0.6226656944319464
027.jpg,Corroded,10341.694451279527,9276.259470518939,10807.934854822837,8656.548577097154,0.11537172518946098,0.13899625332292104,0.11457157194815587,0.14714213933167053,65.20244832677166,60.82305164610328,67.73283710629923,58.26213652427305,8.387096780168946,8.359252979150995,8.397914460084635,8.347003102131287,0.00600078061728389,0.007034008054004077,0.0058705818705582745,0.007627235726912398,0.07746470562316679,0.08386899340044614,0.07661972246463879,0.0873340467796632,0.3941501106723558,0.45636056574763867,0.36536238564664136,0.49268645852942683
028.jpg,Corroded,6350.916031003939,6612.167276334552,7183.589136318898,6890.923057846116,0.12257435808377833,0.0924469783736562,0.08689262055010333,0.09144666949665055,50.89007135826773,54.241924483848976,56.66689222440946,55.60518321036643,8.831560092621828,8.918446457345397,8.924656550326867,8.923077089971656,0.003800264375431096,0.002459485605932586,0.0024371471472435136,0.0025570217300766927,0.061646284360301035,0.04959320120674392,0.04936747053722232,0.050567002383735314,0.5918825952116469,0.574059855283821,0.5365549548758112,0.5560746941983273
029.jpg,Corroded,6788.63533464567,7385.371380742763,8988.958353838585,7872.321904643809,0.11190095210056454,0.08810782613025858,0.07300336145843656,0.08558578768337442,53.85999015748032,58.45241490482981,65.19383612204726,60.60499720999442,8.867109208342317,8.930160629518145,8.955830742682732,8.929329753335013,0.003614364284392632,0.0021626565046173676,0.0016955486181480179,0.0021127016027979607,0.060119583202086754,0.04650437081197172,0.04117703993912163,0.045964133874119295,0.5775987153459424,0.5402196646190863,0.44036791140378423,0.5099561140267684
030.jpg,Corroded,11047.320435531496,10823.43908487817,10754.330401082676,10795.771591543184,0.12533728788218473,0.13008179320511828,0.12703272680263006,0.1261809362001878,69.83606053149606,69.18600037200073,68.15151328740157,68.85808171616344,8.239571139442779,8.252149842259765,8.236511642742434,8.244788642525531,0.005732506338059551,0.005812199298773945,0.006224093075627558,0.0059667998311754575,0.07571331678152497,0.07623778130804926,0.07889292158126456,0.07724506347447362,0.3980856389554778,0.4091488613205789,0.4112288684182681,0.4106478911778115
031.jpg,Corroded,9853.750738188975,8422.762787525575,10608.834461122047,8468.035402070804,0.1024869908424449,0.1251591856576922,0.10093635031214497,0.12395680043221097,66.97846948818898,60.74455948911896,69.91553887795277,60.78498356996714,8.598075437340068,8.564981947660097,8.603414456066208,8.567482274988896,0.0037622805958502548,0.005042081570306111,0.0038003987140786785,0.004927418435654033,0.0613374322567407,0.07100761628379107,0.061647373943086,0.07019557276391462,0.4137580162116926,0.4984612878498929,0.36729572298639485,0.49575854540412384
032.jpg,Corroded,7626.543307086615,6872.84592969186,7469.536417322834,6847.8832537665085,0.10258102441881178,0.12202794512243502,0.10744949838307974,0.1194292807898201,53.544168307086615,50.247008494016995,53.51279527559055,49.97178994357989,8.709884839581566,8.710183962412039,8.729768217455442,8.712016033524403,0.002924489918804056,0.0035151925347560783,0.0028197341550933105,0.00335385152139267,0.05407855322402825,0.05928905914885206,0.053101169055806204,0.05791244703336814,0.525476053048871,0.5727067042525129,0.5348190852931801,0.5742686882213291
033.jpg,Corroded,10023.748031496063,8414.537045074088,10621.926242618109,8592.89397978796,0.09891201691078935,0.12275491420242625,0.0919183395992943,0.12106932324293562,65.98683562992126,59.008494016988024,68.45257135826772,60.0495380990762,8.579479967560786,8.548018759024142,8.58565787528714,8.553674227278979,0.00410177517132378,0.004701449913780847,0.0035031735102532702,0.004761718308854188,0.06404510263340812,0.06856711977165766,0.059187612810902165,0.06900520494031002,0.42557833586957916,0.517305535011751,0.38907359506742595,0.5070445451255625
034.jpg,Corroded,8226.27854330709,8117.103912207825,9878.832185039371,7961.95988591977,0.11078260234729473,0.09554800316459862,0.07325673120084317,0.0932584864761743,60.389886811023636,61.18575237150474,68.97625492125985,60.80469960939921,8.707577441373248,8.781416056696365,8.814984455120479,8.7863264648656,0.003062618429924362,0.0028685753322898544,0.0021906773549875236,0.002735535882132585,0.055340929066328134,0.05355908263114534,0.04680467236278365,0.05230235063677908,0.5092286785501162,0.5148929953703034,0.40961659825718366,0.524175400065728
035.png,Corroded,10775.063914862203,9477.74827949656,11513.10008612205,9178.658565317131,0.108711980809276,0.13748559622993745,0.09944250976950461,0.13696452653049546,70.8744463582677,64.78740157480316,74.22680856299215,63.94419988839979,8.254433653300321,8.201214860993044,8.2598709495147,8.213487100433097,0.006338140911145103,0.008215085622309628,0.005818081948663898,0.008022586942315679,0.07961244193682984,0.09063710952093314,0.07627635248662523,0.08956889494861305,0.37741164454099674,0.4540115492324889,0.3362543992834748,0.4712539437890384
036.png,Corroded,13768.832800196853,11950.379006758014,14419.649421751972,11286.533139066276,0.11966978519309632,0.15540213491869773,0.11282019943273427,0.16435271964623674,82.52312992125985,74.1272862545725,85.35020915354332,71.94376588753177,7.846855106446296,7.799015051896527,7.844559571864819,7.805980012757604,0.010290631787318266,0.012648894043525573,0.010361256074074652,0.012957985553890378,0.10144275128030719,0.11246730210832646,0.10179025530017424,0.11383314786954798,0.26557322014438467,0.3632049693863302,0.23085439546571176,0.3985967252878894
037.png,Corroded,13768.832800196853,11950.379006758014,14419.649421751972,11286.533139066276,0.11966978519309632,0.15540213491869773,0.11282019943273427,0.16435271964623674,82.52312992125985,74.1272862545725,85.35020915354332,71.94376588753177,7.846855106446296,7.799015051896527,7.844559571864819,7.805980012757604,0.010290631787318266,0.012648894043525573,0.010361256074074652,0.012957985553890378,0.10144275128030719,0.11246730210832646,0.10179025530017424,0.11383314786954798,0.26557322014438467,0.3632049693863302,0.23085439546571176,0.3985967252878894
038.png,Corroded,11937.616018700788,10418.126232252465,13029.108944389765,9983.188604377208,0.11717839839999909,0.13600406178089305,0.09906688226159026,0.14863596037599325,73.70004921259843,68.42755285510572,78.83519931102362,65.1484282968566,8.16004047520908,8.15739485642296,8.190635938617005,8.11608955598399,0.00792216007039436,0.008276457249795893,0.007236925118381487,0.00952722489486147,0.08900651701080298,0.0909750364099729,0.08507011883370968,0.09760750429583512,0.3430796023400019,0.42595110869441266,0.2805257741364537,0.4499116475575702
039.png,Corroded,9195.058316929133,8168.912951825902,10281.497969980315,7817.951515903031,0.09817166295675236,0.10881864005938391,0.08418838228495537,0.12055456928696351,61.96087598425196,58.44596689193377,67.09528789370079,56.66464132928265,8.68815296847573,8.690003614561773,8.728613284083732,8.672050497711695,0.0030873764750459195,0.0033034929979587763,0.0027928493967339495,0.003854565276245686,0.05556416538602842,0.05747602106930138,0.05284741617840885,0.06208514537508699,0.4603264513233838,0.5191220746192796,0.39391908328511493,0.5397668441682228
040.png,Corroded,8822.086983267716,8128.884803769607,9904.474470964567,8111.325500651,0.11372068477947347,0.1254266659938244,0.09588875907989837,0.12863169836714697,60.712352362204726,58.04110608221217,65.82990895669292,57.732097464194915,8.488590064481128,8.46629086457447,8.514108240211733,8.45960169414683,0.005274695363843852,0.005957451185780914,0.004551578805306048,0.006305055886198322,0.0726270979996024,0.07718452685468062,0.06746538968468238,0.07940438203398048,0.466120600727986,0.5082626851407394,0.39937326038398796,0.5093160145730967
041.png,Corroded,6943.847748523623,6961.943889887778,7990.627768208662,6651.829747659495,0.10358182459495477,0.11474103269053383,0.09206976264604587,0.11497789359301705,54.33630659448821,53.61677723355446,58.753998523622066,52.865893731787466,8.734212688310517,8.726780799898613,8.766100575563161,8.72210456287328,0.003567983393291006,0.0042127948351624875,0.003054595952941906,0.004156654912603024,0.05973259908367462,0.06490604621422019,0.05526839922543357,0.06447212508210834,0.5574892080966204,0.5559679910183981,0.488900646180709,0.5757653543299396
042.png,Corroded,7455.466781496063,6812.484530969061,8012.547428641734,6101.246698493396,0.08924304713844952,0.10223325130782894,0.08263688740124492,0.11312794187010822,56.11909448818898,52.88033976067951,58.80124261811025,50.47293694587389,8.922609084313857,8.89872541138433,8.943566800603325,8.878599448239196,0.0022354897004715885,0.002725272361078542,0.001990325452818875,0.0032415332361199764,0.047280965519663286,0.05220414122537159,0.0446130637013294,0.056934464396532054,0.5251049551388974,0.5654355182990617,0.48719359985759153,0.6107995422194674
043.png,Corroded,10938.46536663386,9913.653481306963,11913.644131397636,9198.304792609582,0.12678662221703674,0.15012525780082492,0.11054923520999209,0.16012491791755412,67.4161540354331,62.26405852811706,71.75522883858267,59.597247194494386,8.124427791057403,8.093788566750744,8.145794477588735,8.076232964002699,0.008434236289859301,0.009675578902276907,0.007760624469002844,0.010521596714344768,0.09183809824827222,0.09836452054616494,0.08809440657046759,0.10257483470298535,0.3653083505178503,0.4245231857865436,0.30814404551712904,0.4660262592791596
044.png,Corroded,11682.859805610236,9922.74207948416,12551.325295275588,9730.650133300267,0.10635487114514697,0.13813531234346454,0.09456702453865085,0.14081299635408173,73.61325049212599,65.9481058962118,77.34461122047243,65.35606671213344,8.286200585014452,8.247713304694562,8.302777212902676,8.246965029389791,0.005611885369278551,0.0075433919855377694,0.0054586825482244705,0.007650736114913857,0.0749125181079808,0.08685270281078056,0.07388289753538684,0.0874684864103287,0.3333810438688446,0.432673157773831,0.2802595760128585,0.4436559252728997
045.png,Corroded,11849.775529035433,10107.230392460784,12972.85906742126,9850.591171182341,0.09820303494607267,0.12668670421238576,0.08583224498115047,0.12867615772227745,75.51088828740157,67.93248186496372,80.16369340551181,67.12052824105648,8.34445262511393,8.307173518885078,8.352564753346535,8.303049603207217,0.005628653103009332,0.006975252278981209,0.005575006572376426,0.007157843009343403,0.07502435006722372,0.0835179757835474,0.07466596662721528,0.08460403660194592,0.3483135039302252,0.4434276943080299,0.28404770520817424,0.4575715695728585
046.png,Corroded,13185.625246062995,11447.53723107446,14686.723302165356,11534.642135284274,0.11979547193126756,0.14583911067691485,0.09834774399682139,0.14557455577785597,79.88484251968504,73.02325004650008,86.49397145669292,73.23349246698496,7.969276336433759,7.943437811027539,7.9929790857194565,7.943405192681919,0.008666973266563722,0.010046209254796833,0.008083277519094103,0.00997960784439146,0.09309658031616265,0.10023077997699525,0.08990704932926062,0.09989798718888915,0.30705696187498455,0.39806450943455185,0.22737826442415468,0.3934936848543384
047.png,Corroded,11867.345533956694,10893.428668857336,13619.68411663386,10981.370946741894,0.12561451007246224,0.11926705004585046,0.08743000144617673,0.12595628657413205,75.98160679133858,73.76495752991504,85.59762549212599,74.3758447516895,8.221516853611064,8.259481602737676,8.306730915080113,8.25615762524276,0.005903345363819635,0.005419438949734119,0.004724974049557474,0.005658469435855108,0.07683323085631395,0.07361683876487851,0.06873844666238446,0.07522279864412855,0.36730725789138996,0.41807876675042704,0.2714048139925241,0.4134052004683486
048.png,Corroded,10475.090059055117,9072.624341248682,11418.27694389764,8993.156240312477,0.11695317244869825,0.14656251126168485,0.10133481974160334,0.14552713282093632,66.93257874015748,60.409200818401644,71.26341043307087,59.61690123380245,8.205397754656708,8.18538129010259,8.233691200137187,8.174308762181393,0.007120438374177532,0.008607892099533967,0.006714258850880983,0.00865038961152384,0.08438269001505896,0.09277872654619682,0.08194058122127877,0.09300747072963461,0.3922880827115733,0.47329006786080885,0.3367959997224816,0.47791372832060014
049.png,Corroded,8927.362389271653,7970.305164610329,10090.4485113189,7978.0070060140115,0.09698969994237344,0.11442124559247518,0.08394810379425954,0.11557079099558765,61.48369832677166,57.28637857275713,66.59171998031498,56.86955173910348,8.669190421224421,8.639176045077974,8.679398391470404,8.631517285772553,0.003701061906518345,0.004263818373256435,0.0034744931550409995,0.0044893352233229345,0.06083635349458698,0.06529792012963687,0.05894483145315626,0.06700250161988681,0.4643885040468212,0.5213959848970412,0.39247965111182753,0.5209209848751356
050.png,Corroded,11015.711798720473,9552.616157232314,12058.10531496063,10024.577717155435,0.12154935695662455,0.15032587400891198,0.10429146832013947,0.1433436179341529,67.9672121062992,61.893111786223585,72.97022637795277,63.455142910285815,8.205060155238266,8.167206964571115,8.213571825990005,8.171704147139499,0.008272729069872201,0.009754850187361733,0.007932948788260858,0.009279164816622148,0.09095454397594549,0.09876664511545248,0.08906710272744285,0.09632842164502721,0.36870825725813067,0.45209961806181237,0.30740513102989586,0.425040025045242
051.png,Corroded,12020.66498523622,10089.068324136648,12922.924335629921,9657.087048174093,0.1038289954056035,0.13451736164935904,0.09271531569469119,0.13252395725569852,74.96628937007874,66.86707173414345,78.82504921259843,65.13553227106453,8.310930698050456,8.272507854445918,8.31828789028077,8.273249529494155,0.005767517638550902,0.00711543775372255,0.0057178672096601995,0.006994289765131081,0.07594417448725677,0.0843530542050645,0.07561658025631812,0.08363187051077527,0.33232494341026875,0.4386436017388748,0.2794903142307428,0.4626817816942509
052.png,Corroded,13538.342396653545,12258.330894661787,15332.81213090551,12315.8930497861,0.15102528902434628,0.18024031135099186,0.12953362691239706,0.18234118129984428,77.90871062992126,72.43133486266971,85.69106791338581,72.44361088722178,7.589865777221374,7.560947606301637,7.611146979283596,7.556223146156736,0.014577491557326863,0.016655601604339786,0.014193002995380993,0.01685652252202266,0.12073728321163626,0.12905658295623584,0.11913439048142645,0.12983267124272943,0.2934659746490971,0.3600819241460155,0.1982262194099563,0.35704830324097164
053.png,Corroded,9468.788631889765,8612.029884059766,10432.721887303152,8077.406968813939,0.10367696822356537,0.11996092477196246,0.09191402319682548,0.12582837549497156,62.68700787401575,59.01481802963605,67.40803395669292,57.15152830305661,8.574894292570272,8.555817448051066,8.598932502095362,8.5426585157124,0.004390497306385238,0.0051499638618348435,0.004307288704909443,0.005390522344067817,0.06626082784258915,0.0717632486850675,0.06562993756594199,0.07342017668235222,0.4286852174765578,0.47881615544409495,0.3667596107013026,0.5111852677228528
054.png,Corroded,9283.66313976378,7702.89087978176,10307.744955708662,7853.071300142599,0.0976946364254904,0.11806133517759232,0.08345234673782981,0.12543224018194915,63.44414370078741,56.62737925475852,67.82664862204723,56.78188356376711,8.635382460502475,8.604423438185263,8.658631549460388,8.595101062186654,0.0038029133065102068,0.004582685214722529,0.0034439263824816713,0.005024710464821759,0.06166776553849026,0.06769553319623481,0.05868497578155478,0.07088519214068449,0.4323253159567085,0.5287054776577381,0.36867270333897867,0.5194943750856383
